rudclxtykdb008,VMware-42 3f 05 96 d2 c6 e3 c8-50 fe b7 98 b4 5d a1 6c,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.123.122.178,,Ruby Princess,ServiceNow,Linux Server,5/6/2023 17:05,Linux rudclxtykdb008.ru.ocean.com 4.18.0-372.9.1.el8.x86_64 #1 SMP Fri Apr 15 22:12:19 EDT 2022 x86_64 x86_64 x86_64 GNU/Linux
codclxlk8sv002,VMware-42 22 ee e6 a4 64 c8 e0-1e 35 e9 b4 36 5b a7 e9,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.120.121.113,,Coral Princess,ServiceNow,Linux Server,5/6/2023 17:04,Linux codclxlk8sv002.co.ocean.com 3.10.0-1160.71.1.el7.x86_64 #1 SMP Wed Jun 15 08:55:08 UTC 2022 x86_64 x86_64 x86_64 GNU/Linux
didclxcbshd004,VMware-42 0b 02 4c 9f 14 d5 0d-47 76 68 06 f5 7d dc 1a,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.121.57.192,,Diamond Princess,ServiceNow,Linux Server,5/20/2023 9:20,Linux didclxcbshd004.di.ocean.com 3.10.0-1160.66.1.el7.x86_64 #1 SMP Wed Apr 27 20:34:34 UTC 2022 x86_64 x86_64 x86_64 GNU/Linux
xpdclxtykdb008,VMware-42 3a 9b b7 1a ef b4 d3-d2 13 90 60 0c 0f 5c ff,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.125.184.178,,Discovery Princess,ServiceNow,Linux Server,5/7/2023 12:32,Linux xpdclxtykdb008.xp.ocean.com 4.18.0-372.32.1.el8_6.x86_64 #1 SMP Fri Oct 7 12:35:10 EDT 2022 x86_64 x86_64 x86_64 GNU/Linux
ipdclxentfs003,VMware-42 1e c5 2a d0 9c 62 f8-4c 5e b8 eb 5e c3 8b 72,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.122.56.187,,Island Princess,ServiceNow,Linux Server,5/6/2023 17:04,Linux ipdclxentfs003.ip.ocean.com 3.10.0-1160.59.1.el7.x86_64 #1 SMP Wed Feb 16 12:17:35 UTC 2022 x86_64 x86_64 x86_64 GNU/Linux
exdclxelkdn001,VMware-42 34 d0 09 a0 24 30 8b-fb 99 76 77 f4 70 02 3c,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.125.120.23,,Enchanted Princess,ServiceNow,Linux Server,5/6/2023 18:32,Linux exdclxelkdn001.ex.ocean.com 3.10.0-1160.59.1.el7.x86_64 #1 SMP Wed Feb 16 12:17:35 UTC 2022 x86_64 x86_64 x86_64 GNU/Linux
ipdclxkfkbr003,VMware-42 1e 38 ce dc 24 c7 02-b8 cb 73 d8 b7 0f 39 e5,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.122.57.67,,Island Princess,ServiceNow,Linux Server,5/6/2023 17:04,Linux ipdclxkfkbr003.ip.ocean.com 3.10.0-1160.71.1.el7.x86_64 #1 SMP Wed Jun 15 08:55:08 UTC 2022 x86_64 x86_64 x86_64 GNU/Linux
codclxcbsmi004,VMware-42 22 08 8e 25 a6 18 a4-43 44 ce b1 8f 6c a9 08,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.120.121.163,,Coral Princess,ServiceNow,Linux Server,5/6/2023 17:04,Linux codclxcbsmi004.co.ocean.com 3.10.0-1160.71.1.el7.x86_64 #1 SMP Wed Jun 15 08:55:08 UTC 2022 x86_64 x86_64 x86_64 GNU/Linux
xpdclxmdnjb001,VMware-42 3a 98 0e b1 dc 78 ae-09 7c 60 78 1d e5 3b fe,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.125.128.100,,Discovery Princess,ServiceNow,Linux Server,5/7/2023 12:33,Linux xpdclxmdnjb001.xp.ocean.com 3.10.0-1160.59.1.el7.x86_64 #1 SMP Wed Feb 16 12:17:35 UTC 2022 x86_64 x86_64 x86_64 GNU/Linux
xsdclxidmts001,VMware-42 06 80 73 1b 40 50 be-24 c1 ac 88 31 5a ba fa,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.126.192.71,,Princess Office - XS Staging,ServiceNow,Linux Server,5/6/2023 17:05,Linux xsdclxidmts001.xs.ocean.com 3.10.0-1160.59.1.el7.x86_64 #1 SMP Wed Feb 16 12:17:35 UTC 2022 x86_64 x86_64 x86_64 GNU/Linux
xsdclxartas001,VMware-42 06 56 86 ea 4f bc 56-85 4e d7 a0 53 f8 3c 71,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.126.192.13,,Princess Office - XS Staging,ServiceNow,Linux Server,5/6/2023 17:05,Linux xsdclxartas001.xs.ocean.com 3.10.0-1160.59.1.el7.x86_64 #1 SMP Wed Feb 16 12:17:35 UTC 2022 x86_64 x86_64 x86_64 GNU/Linux
ypdclxcbsod002,VMware-42 25 71 ae 48 ca 47 46-9d 42 0a b3 8c 66 1f 18,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.125.57.145,,Sky Princess,ServiceNow,Linux Server,5/6/2023 17:05,Linux ypdclxcbsod002.yp.ocean.com 3.10.0-1160.71.1.el7.x86_64 #1 SMP Wed Jun 15 08:55:08 UTC 2022 x86_64 x86_64 x86_64 GNU/Linux
cbdclxvilgw001,VMware-42 2a e8 32 37 c4 0d 6e-b0 be af 0b 92 8f 7d a4,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.120.56.147,cb.ocean.com,Caribbean Princess,ServiceNow,Linux Server,5/20/2023 8:51,Linux cbdclxvilgw001.cb.ocean.com 3.10.0-1160.71.1.el7.x86_64 #1 SMP Wed Jun 15 08:55:08 UTC 2022 x86_64 x86_64 x86_64 GNU/Linux
exdclxcbsod002,VMware-42 34 7a 40 63 70 45 4a-40 a3 b2 22 5c b7 6b cb,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.125.121.145,,Enchanted Princess,ServiceNow,Linux Server,5/20/2023 15:03,Linux exdclxcbsod002.ex.ocean.com 3.10.0-1160.59.1.el7.x86_64 #1 SMP Wed Feb 16 12:17:35 UTC 2022 x86_64 x86_64 x86_64 GNU/Linux
ue1fqlxelkdn103,ec26b7f1-12b8-d82b-5c9b-1b3d3164fcca,Amazon EC2,Amazon EC2 t3a.2xlarge,10.17.71.36,qa.ocean.com,AWS Cloud,ServiceNow,Linux Server,5/6/2023 17:05,Linux ue1fqlxelkdn103.qa.ocean.com 5.14.0-162.12.1.el9_1.x86_64 #1 SMP PREEMPT_DYNAMIC Tue Dec 20 06:06:30 EST 2022 x86_64 x86_64 x86_64 GNU/Linux
ipdclxidmse002,VMware-42 1e 84 f8 70 1a eb c4-40 e4 37 02 94 a0 d8 6d,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.122.56.8,,Island Princess,ServiceNow,Linux Server,5/6/2023 17:04,Linux ipdclxidmse002.ip.ocean.com 4.18.0-348.20.1.el8_5.x86_64 #1 SMP Tue Mar 8 12:56:54 EST 2022 x86_64 x86_64 x86_64 GNU/Linux
xsdclxsnpit001,VMware-42 06 dc a9 7a 9a 40 57-17 2f 8a 25 a0 1f 9d 2b,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.127.192.201,xs.cruises.princess.com,Princess Office - XS Staging,ServiceNow,Linux Server,5/6/2023 17:05,Linux xsdclxsnpit001.xs.ocean.com 4.18.0-348.20.1.el8_5.x86_64 #1 SMP Tue Mar 8 12:56:54 EST 2022 x86_64 x86_64 x86_64 GNU/Linux
sadclxkfkzk002,VMware-42 3b 69 d2 11 91 79 17-48 90 f2 a0 ba 94 07 e5,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.123.185.81,,Sapphire Princess,ServiceNow,Linux Server,5/10/2023 19:07,Linux sadclxkfkzk002.sa.ocean.com 3.10.0-1160.71.1.el7.x86_64 #1 SMP Wed Jun 15 08:55:08 UTC 2022 x86_64 x86_64 x86_64 GNU/Linux
codclxoradb002,VMware-42 22 49 2f 17 b6 d2 67-b7 aa d1 9f 99 14 f9 23,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.120.121.18,,Coral Princess,ServiceNow,Linux Server,5/6/2023 17:04,Linux codclxoradb002.co.ocean.com 4.18.0-425.13.1.el8_7.x86_64 #1 SMP Thu Feb 2 13:01:45 EST 2023 x86_64 x86_64 x86_64 GNU/Linux
codclxkfkbr008,VMware-42 22 20 4f 45 72 8e 56-53 dc 9f 6d c9 7f 8e 86,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.120.121.72,,Coral Princess,ServiceNow,Linux Server,5/6/2023 17:04,Linux codclxkfkbr008.co.ocean.com 3.10.0-1160.71.1.el7.x86_64 #1 SMP Wed Jun 15 08:55:08 UTC 2022 x86_64 x86_64 x86_64 GNU/Linux
rudclxmnofs001,VMware-42 3f ef 12 f8 7b f9 77-ff f1 67 5c 8a c1 bc 51,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.123.124.132,,Ruby Princess,ServiceNow,Linux Server,5/6/2023 17:05,Linux rudclxmnofs001.ru.ocean.com 3.10.0-1127.10.1.el7.x86_64 #1 SMP Tue May 26 15:05:43 EDT 2020 x86_64 x86_64 x86_64 GNU/Linux
apdclxoradb004,VMware-42 1e 18 0d c1 97 87 4e-5d 30 87 59 04 dd f3 5b,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.121.249.20,,Grand Princess,ServiceNow,Linux Server,5/20/2023 12:30,Linux apdclxoradb004.ap.ocean.com 4.18.0-425.13.1.el8_7.x86_64 #1 SMP Thu Feb 2 13:01:45 EST 2023 x86_64 x86_64 x86_64 GNU/Linux
gpdclxrabas102,VMware-42 03 c2 37 3a d0 9c 20-c3 96 1f 40 b6 c1 58 7b,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.122.251.150,,Regal Princess,ServiceNow,Linux Server,5/11/2023 16:24,Linux gpdclxrabas102.gp.ocean.com 3.10.0-1160.66.1.el7.x86_64 #1 SMP Wed Apr 27 20:34:34 UTC 2022 x86_64 x86_64 x86_64 GNU/Linux
epdclxcbsgw002,VMware-42 15 a1 b1 9d a4 c4 35-e6 a0 88 a3 de e7 e2 0b,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.121.121.141,,Emerald Princess,ServiceNow,Linux Server,5/20/2023 10:14,Linux epdclxcbsgw002.ep.ocean.com 3.10.0-1160.71.1.el7.x86_64 #1 SMP Wed Jun 15 08:55:08 UTC 2022 x86_64 x86_64 x86_64 GNU/Linux
exdclxcbsmi003,VMware-42 34 ce 7f 2b bd 8a 25-a4 b1 7c fe 14 f7 2c 91,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.125.121.162,,Enchanted Princess,ServiceNow,Linux Server,5/20/2023 15:04,Linux exdclxcbsmi003.ex.ocean.com 3.10.0-1160.59.1.el7.x86_64 #1 SMP Wed Feb 16 12:17:35 UTC 2022 x86_64 x86_64 x86_64 GNU/Linux
exdclxcbshe001,VMware-42 34 20 00 34 e2 df ce-76 23 83 51 39 4c ef 21,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.125.121.197,,Enchanted Princess,ServiceNow,Linux Server,5/20/2023 15:03,Linux exdclxcbshe001.ex.ocean.com 3.10.0-1160.59.1.el7.x86_64 #1 SMP Wed Feb 16 12:17:35 UTC 2022 x86_64 x86_64 x86_64 GNU/Linux
apdclxtykdb012,VMware-42 1e 2c d6 9a f4 3e 51-86 03 dc 28 4f a4 f7 18,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.121.248.182,,Grand Princess,ServiceNow,Linux Server,5/20/2023 10:05,Linux apdclxtykdb012.ap.ocean.com 4.18.0-372.32.1.el8_6.x86_64 #1 SMP Fri Oct 7 12:35:10 EDT 2022 x86_64 x86_64 x86_64 GNU/Linux
xpdclxxipas004,VMware-42 1e 2e f6 c0 85 04 ba-8e 8c a0 cd 34 80 b1 85,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.125.184.244,,Discovery Princess,ServiceNow,Linux Server,5/7/2023 12:32,Linux xpdclxxipas004.xp.ocean.com 3.10.0-1160.59.1.el7.x86_64 #1 SMP Wed Feb 16 12:17:35 UTC 2022 x86_64 x86_64 x86_64 GNU/Linux
epdclxidmse002,VMware-42 15 ba e3 1b 1f 85 c5-dc e1 ae e7 7e 96 2b 98,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.121.120.8,,Emerald Princess,ServiceNow,Linux Server,5/20/2023 10:52,Linux epdclxidmse002.ep.ocean.com 4.18.0-348.20.1.el8_5.x86_64 #1 SMP Tue Mar 8 12:56:54 EST 2022 x86_64 x86_64 x86_64 GNU/Linux
xsdclxtykdb002,VMware-42 06 b9 98 2b 13 1c 1a-83 67 a1 b4 95 9f 76 ec,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.126.192.172,,Princess Office - XS Staging,ServiceNow,Linux Server,5/6/2023 17:05,Linux xsdclxtykdb002.xs.ocean.com 5.14.0-162.18.1.el9_1.x86_64 #1 SMP PREEMPT_DYNAMIC Thu Feb 9 04:28:41 EST 2023 x86_64 x86_64 x86_64 GNU/Linux
rudclxcbshi004,VMware-42 3f d6 d8 29 9b f7 b5-c7 b0 24 3a ae 67 c0 38,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.123.122.68,,Ruby Princess,ServiceNow,Linux Server,5/6/2023 17:05,Linux rudclxcbshi004.ru.ocean.com 3.10.0-1160.66.1.el7.x86_64 #1 SMP Wed Apr 27 20:34:34 UTC 2022 x86_64 x86_64 x86_64 GNU/Linux
ue1bilxorasb008,ec2d5adb-e01a-03e9-dead-abbfee6b1cdb,Amazon EC2,Amazon EC2 r5a.2xlarge,10.17.57.30,devint.ocean.com,AWS Cloud,ServiceNow,Linux Server,5/6/2023 17:05,Linux ue1bilxorasb008.devint.ocean.com 3.10.0-1160.71.1.el7.x86_64 #1 SMP Wed Jun 15 08:55:08 UTC 2022 x86_64 x86_64 x86_64 GNU/Linux
sadclxtykdb008,VMware-42 3b a7 d8 6a 24 fe 4b-f4 06 8d ea 5d 83 cb 82,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.123.184.178,,Sapphire Princess,ServiceNow,Linux Server,5/10/2023 19:14,Linux sadclxtykdb008.sa.ocean.com 4.18.0-372.32.1.el8_6.x86_64 #1 SMP Fri Oct 7 12:35:10 EDT 2022 x86_64 x86_64 x86_64 GNU/Linux
sadclxlk8mo001,VMware-42 3b ce c0 75 8c 5c 60-9b 78 4f 40 e9 5c ef 24,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.123.184.79,,Sapphire Princess,ServiceNow,Linux Server,5/11/2023 16:40,Linux sadclxlk8mo001.sa.ocean.com 3.10.0-1160.71.1.el7.x86_64 #1 SMP Wed Jun 15 08:55:08 UTC 2022 x86_64 x86_64 x86_64 GNU/Linux
didclxoradb009,VMware-42 0b 9f 33 3e a2 cd 5b-e4 99 e1 86 b7 02 f5 70,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.121.57.32,,Diamond Princess,ServiceNow,Linux Server,5/20/2023 9:19,Linux didclxoradb009.di.ocean.com 4.18.0-425.13.1.el8_7.x86_64 #1 SMP Thu Feb 2 13:01:45 EST 2023 x86_64 x86_64 x86_64 GNU/Linux
didclxcbsgw003,VMware-42 0b 0d 80 e1 9d 49 85-ef 9e 85 2c 0e d1 7f e1,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.121.57.142,,Diamond Princess,ServiceNow,Linux Server,5/20/2023 9:12,Linux didclxcbsgw003 3.10.0-1160.66.1.el7.x86_64 #1 SMP Wed Apr 27 20:34:34 UTC 2022 x86_64 x86_64 x86_64 GNU/Linux
mjdclxcbsok001,VMware-42 38 11 14 e7 71 72 cc-05 1c 09 fe 3f 05 34 31,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.124.185.156,,Majestic Princess,ServiceNow,Linux Server,5/6/2023 17:04,Linux mjdclxcbsok001.mj.ocean.com 3.10.0-1160.59.1.el7.x86_64 #1 SMP Wed Feb 16 12:17:35 UTC 2022 x86_64 x86_64 x86_64 GNU/Linux
apdclxidmse002,VMware-42 1e 98 70 fc 80 e9 b8-04 2e 07 8e 62 bd e3 fd,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.121.248.8,,Grand Princess,ServiceNow,Linux Server,5/20/2023 12:32,Linux apdclxidmse002.ap.ocean.com 4.18.0-348.12.2.el8_5.x86_64 #1 SMP Mon Jan 17 07:06:06 EST 2022 x86_64 x86_64 x86_64 GNU/Linux
ue1fqlxelkdn104,ec2786ff-881e-69ab-e14c-6ee7266e11e5,Amazon EC2,Amazon EC2 t3a.2xlarge,10.17.71.37,qa.ocean.com,AWS Cloud,ServiceNow,Linux Server,5/6/2023 17:05,Linux ue1fqlxelkdn104.qa.ocean.com 5.14.0-162.12.1.el9_1.x86_64 #1 SMP PREEMPT_DYNAMIC Tue Dec 20 06:06:30 EST 2022 x86_64 x86_64 x86_64 GNU/Linux
gpdclxentrp002,VMware-42 03 09 e9 13 8f 67 8d-01 25 1c a5 52 c7 3d e7,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.122.250.193,,Regal Princess,ServiceNow,Linux Server,5/11/2023 17:15,Linux gpdclxentrp002.gp.ocean.com 3.10.0-1160.71.1.el7.x86_64 #1 SMP Wed Jun 15 08:55:08 UTC 2022 x86_64 x86_64 x86_64 GNU/Linux
xsdclxelkls101,VMware-42 06 2d 20 63 80 c2 76-1e f6 de 88 78 44 cf 0a,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.126.192.198,,Princess Office - XS Staging,ServiceNow,Linux Server,5/6/2023 17:05,Linux xsdclxelkls101.xs.ocean.com 5.14.0-162.18.1.el9_1.x86_64 #1 SMP PREEMPT_DYNAMIC Thu Feb 9 04:28:41 EST 2023 x86_64 x86_64 x86_64 GNU/Linux
kpdclxprmas001,VMware-42 39 99 8b 73 f3 40 ea-ea 88 06 e6 af ab b3 48,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.120.185.94,,Crown Princess,ServiceNow,Linux Server,5/6/2023 17:04,Linux kpdclxprmas001.kp.ocean.com 3.10.0-1160.71.1.el7.x86_64 #1 SMP Wed Jun 15 08:55:08 UTC 2022 x86_64 x86_64 x86_64 GNU/Linux
rudclxlk8cn001,VMware-42 3f ed 24 4b b2 55 8b-cc fa 3b c6 cd b4 93 22,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.123.123.104,,Ruby Princess,ServiceNow,Linux Server,5/6/2023 17:05,Linux rudclxlk8cn001.ru.ocean.com 3.10.0-1160.66.1.el7.x86_64 #1 SMP Wed Apr 27 20:34:34 UTC 2022 x86_64 x86_64 x86_64 GNU/Linux
mjdclxtykdb005,VMware-42 38 48 7f d2 c8 ef 75-1d f4 47 64 3f 4d 83 7d,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.124.184.175,,Majestic Princess,ServiceNow,Linux Server,5/6/2023 17:04,Linux mjdclxtykdb005.mj.ocean.com 4.18.0-372.9.1.el8.x86_64 #1 SMP Fri Apr 15 22:12:19 EDT 2022 x86_64 x86_64 x86_64 GNU/Linux
kpdclxxipas001,VMware-42 39 5d 74 e4 55 4a 9c-9e 3c c5 d1 91 65 f4 05,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.120.184.241,,Crown Princess,ServiceNow,Linux Server,5/6/2023 17:04,Linux kpdclxxipas001.kp.ocean.com 3.10.0-1160.71.1.el7.x86_64 #1 SMP Wed Jun 15 08:55:08 UTC 2022 x86_64 x86_64 x86_64 GNU/Linux
ipdclxcbsgw001,VMware-42 1e c7 82 3f 85 75 60-38 73 e6 3d ae b4 fe 4f,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.122.57.140,,Island Princess,ServiceNow,Linux Server,5/6/2023 17:04,Linux ipdclxcbsgw001.ip.ocean.com 3.10.0-1160.71.1.el7.x86_64 #1 SMP Wed Jun 15 08:55:08 UTC 2022 x86_64 x86_64 x86_64 GNU/Linux
rudclxcbsod004,VMware-42 3f 6a df 3c f3 d6 d7-b0 fb c9 b0 67 4c 8b e2,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.123.123.147,,Ruby Princess,ServiceNow,Linux Server,5/6/2023 17:05,Linux rudclxcbsod004.ru.ocean.com 3.10.0-1160.66.1.el7.x86_64 #1 SMP Wed Apr 27 20:34:34 UTC 2022 x86_64 x86_64 x86_64 GNU/Linux
xsdclxdntgw003,VMware-42 06 ae 7e 5f 12 b6 80-88 46 81 c1 f3 07 81 97,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.126.99.132,,Princess Office - XS Staging,ServiceNow,Linux Server,5/6/2023 17:05,Linux xsdclxdntgw003.xs.ocean.com 3.10.0-1160.59.1.el7.x86_64 #1 SMP Wed Feb 16 12:17:35 UTC 2022 x86_64 x86_64 x86_64 GNU/Linux
apdclxmdnjb001,VMware-42 1e cc 53 6c 81 8b 37-81 4c ab f8 a4 e6 1d c7,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.121.192.100,,Grand Princess,ServiceNow,Linux Server,5/20/2023 10:14,Linux apdclxmdnjb001.ap.ocean.com 3.10.0-1160.66.1.el7.x86_64 #1 SMP Wed Apr 27 20:34:34 UTC 2022 x86_64 x86_64 x86_64 GNU/Linux
kpdclxelkmn003,VMware-42 39 16 4a f6 4a 6e fc-eb 8a f6 0b d3 56 27 f2,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.120.184.33,,Crown Princess,ServiceNow,Linux Server,5/6/2023 17:04,Linux kpdclxelkmn003.kp.ocean.com 3.10.0-1160.71.1.el7.x86_64 #1 SMP Wed Jun 15 08:55:08 UTC 2022 x86_64 x86_64 x86_64 GNU/Linux
kpdclxcbsod001,VMware-42 39 29 33 71 a3 08 ae-8d 26 ee 9d 5e e9 df 3f,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.120.185.144,,Crown Princess,ServiceNow,Linux Server,5/6/2023 17:04,Linux kpdclxcbsod001.kp.ocean.com 3.10.0-1160.71.1.el7.x86_64 #1 SMP Wed Jun 15 08:55:08 UTC 2022 x86_64 x86_64 x86_64 GNU/Linux
sadclxcbsmd001,VMware-42 3b 19 96 f1 fb 95 77-95 09 01 e0 ca ad cb bd,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.123.185.129,,Sapphire Princess,ServiceNow,Linux Server,5/11/2023 19:31,Linux sadclxcbsmd001.sa.ocean.com 3.10.0-1160.71.1.el7.x86_64 #1 SMP Wed Jun 15 08:55:08 UTC 2022 x86_64 x86_64 x86_64 GNU/Linux
xsdclxlk8sv006,VMware-42 06 08 5e 93 bb 96 5b-8f 79 d3 13 e3 3b 09 6c,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.126.193.117,,Princess Office - XS Staging,ServiceNow,Linux Server,5/8/2023 17:20,Linux xsdclxlk8sv006.xs.ocean.com 3.10.0-1160.59.1.el7.x86_64 #1 SMP Wed Feb 16 12:17:35 UTC 2022 x86_64 x86_64 x86_64 GNU/Linux
gpdclxcbsmd114,VMware-42 03 a7 7c 32 fe bc 8c-e6 5a 5a ef 1b 66 7d d6,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.122.251.195,,Regal Princess,ServiceNow,Linux Server,5/11/2023 17:15,Linux gpdclxcbsmd114.gp.ocean.com 3.10.0-1160.66.1.el7.x86_64 #1 SMP Wed Apr 27 20:34:34 UTC 2022 x86_64 x86_64 x86_64 GNU/Linux
sadclxorasb009,VMware-42 3b 7d 91 d7 15 49 5c-b9 30 f8 c8 56 83 b3 59,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.123.185.31,,Sapphire Princess,ServiceNow,Linux Server,5/11/2023 19:19,Linux sadclxorasb009.sa.ocean.com 4.18.0-372.32.1.el8_6.x86_64 #1 SMP Fri Oct 7 12:35:10 EDT 2022 x86_64 x86_64 x86_64 GNU/Linux
ipdclxoraus001,VMware-42 1e 9e 54 b2 b5 8e 7f-d4 40 e8 ff f9 a5 e7 ae,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.122.57.30,,Island Princess,ServiceNow,Linux Server,5/6/2023 17:04,Linux ipdclxoraus001.ip.ocean.com 3.10.0-1160.71.1.el7.x86_64 #1 SMP Wed Jun 15 08:55:08 UTC 2022 x86_64 x86_64 x86_64 GNU/Linux
mjdclxorasb006,VMware-42 38 00 ef 9f 78 c4 7d-90 22 67 79 19 30 8d da,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.124.185.29,,Majestic Princess,ServiceNow,Linux Server,5/6/2023 17:04,Linux mjdclxorasb006.mj.ocean.com 3.10.0-1160.59.1.el7.x86_64 #1 SMP Wed Feb 16 12:17:35 UTC 2022 x86_64 x86_64 x86_64 GNU/Linux
ipdclxelkdn001,VMware-42 1e ad fb 24 b4 dc 4c-eb b6 80 d3 13 93 95 3d,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.122.56.204,,Island Princess,ServiceNow,Linux Server,5/6/2023 17:04,Linux ipdclxelkdn001.ip.ocean.com 3.10.0-1160.71.1.el7.x86_64 #1 SMP Wed Jun 15 08:55:08 UTC 2022 x86_64 x86_64 x86_64 GNU/Linux
apdclxmdnas001,VMware-42 1e 6f 07 63 79 42 9b-88 83 cf 76 62 85 53 8c,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.121.228.103,,Grand Princess,ServiceNow,Linux Server,5/20/2023 12:36,Linux apdclxmdnas001.ap.ocean.com 3.10.0-1160.66.1.el7.x86_64 #1 SMP Wed Apr 27 20:34:34 UTC 2022 x86_64 x86_64 x86_64 GNU/Linux
ipdclxtykdb011,VMware-42 1e d8 0d 4f fe 03 19-e8 20 91 e5 13 43 36 82,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.122.56.181,,Island Princess,ServiceNow,Linux Server,5/6/2023 17:04,Linux ipdclxtykdb011.ip.ocean.com 4.18.0-372.32.1.el8_6.x86_64 #1 SMP Fri Oct 7 12:35:10 EDT 2022 x86_64 x86_64 x86_64 GNU/Linux
ipdclxkfkbr008,VMware-42 1e ba f3 fc 74 11 e3-45 9e 5b de 47 61 08 21,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.122.57.72,,Island Princess,ServiceNow,Linux Server,5/6/2023 17:04,Linux ipdclxkfkbr008.ip.ocean.com 3.10.0-1160.71.1.el7.x86_64 #1 SMP Wed Jun 15 08:55:08 UTC 2022 x86_64 x86_64 x86_64 GNU/Linux
cbdclxlk8sv103,VMware-42 2a 2e d3 c5 ff 86 dc-a8 5e 90 eb 24 14 db 91,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.120.57.41,cb.ocean.com,Caribbean Princess,ServiceNow,Linux Server,5/20/2023 8:55,Linux cbdclxlk8sv103.cb.ocean.com 3.10.0-1160.71.1.el7.x86_64 #1 SMP Wed Jun 15 08:55:08 UTC 2022 x86_64 x86_64 x86_64 GNU/Linux
ue1eqlxcbsai001,ec29f647-c0fd-853a-a890-95db25370477,Xen,Xen HVM domU,10.17.86.135,qa.ocean.com,AWS Cloud,ServiceNow,Linux Server,5/6/2023 17:05,Linux ue1eqlxcbsai001 3.10.0-1127.10.1.el7.x86_64 #1 SMP Tue May 26 15:05:43 EDT 2020 x86_64 x86_64 x86_64 GNU/Linux
ipdclxngxpx002,VMware-42 1e cd 29 69 3a 57 11-8f dd 41 4d f6 56 10 f6,"VMware, Inc.","VMware, Inc. VMware Virtual Platform",10.122.56.210,,Island Princess,ServiceNow,Linux Server,5/6/2023 17:04,Linux ipdclxngxpx002.ip.ocean.com 3.10.0-1160.59.1.el7.x86_64 #1 SMP Wed Feb 16 12:17:35 UTC 2022 x86_64 x86_64 x86_64 GNU/Linux
