PCL7VHP6J3L,CRUISES,pc10566,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5420,7VHP6J3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL7VQ3GK3L,CRUISES,eho9938,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5430,7VQ3GK3,5/11/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL7VZRJR3L,CRUISES,ABe1957,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5430,7VZRJR3,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL7W212X2L,CRUISES,pc19303,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 7480,7W212X2,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL7WB2RV3L,CRUISES,nco5726,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5430,7WB2RV3,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL7WBSJR3L,CRUISES,pc29700,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5430,7WBSJR3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL7WQ4WT2L,CRUISES,pc07247,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 7480,7WQ4WT2,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL7X32GK3L,CRUISES,pc05778,Yes,5.00.9106.1000,Valencia,Dell Inc.,Latitude 5430,7X32GK3,5/11/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL7XQ4WT2L,CRUISES,pc14678,No,5.00.9078.1006,DCC-Dallas,Dell Inc.,Latitude 7480,7XQ4WT2,4/2/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL7Y0DWT2L,CRUISES,pc01337,No,5.00.9078.1006,DCC-Dallas,Dell Inc.,Latitude 7480,7Y0DWT2,3/21/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL7Y4P6J3L,CRUISES,pc09730,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5420,7Y4P6J3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL7YKPSQ3L,CRUISES,pc27862,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5430,7YKPSQ3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL7YXPSQ3L,CRUISES,pc28039,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5430,7YXPSQ3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL7ZF76J3L,CRUISES,pc23425,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5420,7ZF76J3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL7ZKPSQ3L,CRUISES,pc28542,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5430,7ZKPSQ3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL7ZLN6J3L,CRUISES,pc08082,Yes,5.00.9106.1000,EnchantedPrincess,Dell Inc.,Latitude 5420,7ZLN6J3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL7ZR8WT3L,CRUISES,wlo8503,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5430,7ZR8WT3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL7ZYHQQ2L,CRUISES,pc10326,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 7480,7ZYHQQ2,5/19/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL809VYS3D,CRUISES,pc04623,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,OptiPlex 3000,809VYS3,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL80K4S73L,CRUISES,pc14202,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Precision 5540,80K4S73,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL80TXL63L,CRUISES,pc08448,Yes,5.00.9106.1000,Valencia,Dell Inc.,Latitude 5410,80TXL63,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL81C37M3L,CRUISES,pc18821,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5420,81C37M3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL81QHQQ2L,CRUISES,pc08574,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 7480,81QHQQ2,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL81WM6J3L,CRUISES,pc08514,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5420,81WM6J3,5/21/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL81YPSQ3L,CRUISES,pc27599,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5430,81YPSQ3,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL82FN6J3L,CRUISES,pc04078,Yes,5.00.9106.1000,Valencia,Dell Inc.,Latitude 5420,82FN6J3,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL82WRF13L,CRUISES,pc01288,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5400,82WRF13,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL82ZFQN3L,CRUISES,pc26455,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5430,82ZFQN3,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL83GCSQ3L,CRUISES,pc26616,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Precision 5570,83GCSQ3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL83Q2RV3L,CRUISES,ifr4953,No,5.00.9078.1006,DCC-Dallas,Dell Inc.,Latitude 5430,83Q2RV3,4/12/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL84Q2RV3L,CRUISES,pc05778,Yes,5.00.9106.1000,Valencia,Dell Inc.,Latitude 5430,84Q2RV3,5/14/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL84S1GK3L,CRUISES,mti1474,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5430,84S1GK3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL85186M2L,CRUISES,pc02321,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 7480,85186M2,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL854C1J3L,CRUISES,pc20878,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5420,854C1J3,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL857NL33L,CRUISES,slsszlm,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5400,857NL33,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL85SNL33L,CRUISES,pt01239,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5400,85SNL33,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL85YPSQ3L,CRUISES,datlcd9,Yes,5.00.9106.1000,Valencia,Dell Inc.,Latitude 5430,85YPSQ3,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL868VRQ2L,CRUISES,slslcgr,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 7480,868VRQ2,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL86S6M63L,CRUISES,pc09269,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5410,86S6M63,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL86WP6J3L,CRUISES,pc09734,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5420,86WP6J3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8763GK3L,CRUISES,mol1869,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5430,8763GK3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL88FN6J3L,CRUISES,pc04086,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5420,88FN6J3,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL88H2GK3L,CRUISES,jfe9715,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5430,88H2GK3,5/15/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL895SJR3L,CRUISES,pc28610,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5430,895SJR3,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8BCYL63L,CRUISES,PC19531,Yes,5.00.9078.1006,DCC-Dallas,Dell Inc.,Latitude 5410,8BCYL63,4/25/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8C5QL33L,CRUISES,pc05337,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5400,8C5QL33,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8C5SJR3L,CRUISES,SPh4692,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5430,8C5SJR3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8CFS7M3L,CRUISES,pc02805,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5420,8CFS7M3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8CV25K3D,CRUISES,pc24567,No,5.00.9078.1006,DCC-Dallas,Dell Inc.,OptiPlex 3080,8CV25K3,4/7/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8D3GPN2L,CRUISES,pc06628,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 7480,8D3GPN2,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8DQ02X2L,CRUISES,pc05778,Yes,5.00.9106.1000,Valencia,Dell Inc.,Latitude 7480,8DQ02X2,5/18/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8DV0QN3L,CRUISES,pc16021,Yes,5.00.9078.1006,DiamondPrincess,Dell Inc.,Latitude 5420,8DV0QN3,5/4/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8DWN5X3L,CRUISES,yldlsb8,Yes,5.00.9106.1000,Valencia,Dell Inc.,Precision 5570,8DWN5X3,5/19/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8DYP3J3L,CRUISES,pc23175,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5420,8DYP3J3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8FJ2RV3L,CRUISES,gll2760,Yes,5.00.9078.1006,Valencia,Dell Inc.,Latitude 5430,8FJ2RV3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8G347M3L,CRUISES,pc09338,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Precision 5560,8G347M3,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8G6PSQ3L,CRUISES,pc27954,Yes,5.00.9106.1000,Valencia,Dell Inc.,Latitude 5430,8G6PSQ3,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8G720J3L,CRUISES,pc21692,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5420,8G720J3,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8G76KB2D,CRUISES,pc04767,Yes,5.00.9106.1000,Valencia,Dell Inc.,OptiPlex 3040,8G76KB2,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8GHXTN2L,CRUISES,pc19304,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 7480,8GHXTN2,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8GJSJR3L,CRUISES,datladm,No,5.00.9078.1006,Valencia,Dell Inc.,Latitude 5430,8GJSJR3,4/13/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8H58QQ2L,CRUISES,pc03245,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 7480,8H58QQ2,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8H7JPN3L,CRUISES,pc08394,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5430,8H7JPN3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8HFD7M3L,CRUISES,pc04188,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Precision 5560,8HFD7M3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8HJSJR3L,CRUISES,pc28550,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5430,8HJSJR3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8HLP5X3L,CRUISES,xyu4293,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Precision 5570,8HLP5X3,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8HX3GK3L,CRUISES,iiv4149,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5430,8HX3GK3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8JY10J3L,CRUISES,pc21359,Yes,5.00.9106.1000,Valencia,Dell Inc.,Latitude 5420,8JY10J3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8LF35K3D,CRUISES,ncr5438,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,OptiPlex 3080,8LF35K3,5/17/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8LVM6J3L,CRUISES,pc07101,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5420,8LVM6J3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19045
PCL8M75QN3L,CRUISES,pc26145,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5420,8M75QN3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8MJ2RV3L,CRUISES,lad4309,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5430,8MJ2RV3,5/10/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8MQ75M3L,CRUISES,pc18074,Yes,5.00.9106.1000,GrandPrincess,Dell Inc.,Latitude 5420,8MQ75M3,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8MW17M3L,CRUISES,pc23691,Yes,5.00.9106.1000,RegalPrincess,Dell Inc.,Latitude 5420,8MW17M3,5/19/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8N3QSQ3L,CRUISES,pc28033,Yes,5.00.9106.1000,MiamiDCE,Dell Inc.,Latitude 5430,8N3QSQ3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8N92GK3L,CRUISES,wpe9749,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5430,8N92GK3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8R2BWT2L,CRUISES,pc18108,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 7480,8R2BWT2,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8R6N6J3L,CRUISES,pc19342,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5420,8R6N6J3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8RK9KR3L,CRUISES,pc23439,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Precision 5570,8RK9KR3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8RNM6J3L,CRUISES,pc26412,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5420,8RNM6J3,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8RP8QQ2L,CRUISES,pc18573,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 7480,8RP8QQ2,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8RVRF13L,CRUISES,pc06312,Yes,5.00.9106.1000,Valencia,Dell Inc.,Latitude 5400,8RVRF13,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8S4CWT2L,CRUISES,pc19752,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 7480,8S4CWT2,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8SDN0N2L,CRUISES,pc18854,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 7480,8SDN0N2,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8SP4QN3L,CRUISES,pc25178,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5420,8SP4QN3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8T1Q6J3L,CRUISES,pt10864,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5420,8T1Q6J3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8T25WT2L,CRUISES,pc07027,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 7480,8T25WT2,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8T8B1J3L,CRUISES,pt02972,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5420,8T8B1J3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8TC7LN3L,CRUISES,pc06506,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5420,8TC7LN3,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8TP4QN3L,CRUISES,pc17353,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5420,8TP4QN3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8V0FQN3L,CRUISES,pc27569,Yes,5.00.9106.1000,Valencia,Dell Inc.,Latitude 5430,8V0FQN3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8V1N6J3L,CRUISES,pc19893,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5420,8V1N6J3,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8VFP0N2L,CRUISES,pc18352,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 7480,8VFP0N2,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8VWJLH2L,CRUISES,pc18607,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 7480,8VWJLH2,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8WL5P13L,CRUISES,pc05361,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Precision 5540,8WL5P13,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8XT8WT3L,CRUISES,mma3821,No,5.00.9078.1006,DCC-Dallas,Dell Inc.,Latitude 5430,8XT8WT3,4/10/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8Y25WT2L,CRUISES,doclns7,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 7480,8Y25WT2,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8Y3K5S2L,CRUISES,pc03571,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 7490,8Y3K5S2,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8YN8WT3L,CRUISES,nge9321,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5430,8YN8WT3,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8YST4W3L,CRUISES,pc18972,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Precision 5570,8YST4W3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8ZGM6J3L,CRUISES,pc22873,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5420,8ZGM6J3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8ZLN6J3L,CRUISES,pc18484,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5420,8ZLN6J3,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8ZVRF13L,CRUISES,pc13048,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5400,8ZVRF13,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL8ZXPSQ3L,CRUISES,pc05346,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5430,8ZXPSQ3,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL90LPSQ3L,CRUISES,pc27882,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5430,90LPSQ3,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL90Y6793L,CRUISES,ctrlrc3,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Precision 5540,90Y6793,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL91MX6G3L,CRUISES,pc03098,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Precision 5560,91MX6G3,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL91YL6J3L,CRUISES,pc09164,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5420,91YL6J3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL92B20J3L,CRUISES,pc20389,Yes,5.00.9106.1000,Valencia,Dell Inc.,Latitude 5420,92B20J3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL92C2RV3L,CRUISES,rno8682,Yes,5.00.9106.1000,Valencia,Dell Inc.,Latitude 5430,92C2RV3,5/19/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL92C6QN3L,CRUISES,pc26411,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5420,92C6QN3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL92QB1J3L,CRUISES,pc08277,No,5.00.9078.1006,DCC-Dallas,Dell Inc.,Latitude 5420,92QB1J3,3/13/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL93R66M2L,CRUISES,gll2760,Yes,5.00.9078.1006,Valencia,Dell Inc.,Latitude 7480,93R66M2,5/2/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL940GRR2D,CRUISES,pc05778,Yes,5.00.9106.1000,Valencia,Dell Inc.,OptiPlex 3050,940GRR2,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL949GPN2L,CRUISES,pc05778,Yes,5.00.9106.1000,Valencia,Dell Inc.,Latitude 7480,949GPN2,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL94CB1J3L,CRUISES,pc18840,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5420,94CB1J3,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL94LPSQ3L,CRUISES,pc19528,Yes,5.00.9078.1006,FDC,Dell Inc.,Latitude 5430,94LPSQ3,4/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL94MKRR2D,CRUISES,pc05778,No,5.00.9078.1006,Valencia,Dell Inc.,OptiPlex 3050,94MKRR2,3/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL94NCRR2D,CRUISES,pt02512,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,OptiPlex 3050,94NCRR2,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL94NQ1X2L,CRUISES,pc05778,Yes,5.00.9106.1000,Valencia,Dell Inc.,Latitude 7480,94NQ1X2,5/17/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL94X3W23D,CRUISES,pc19299,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,OptiPlex 3070,94X3W23,5/21/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL9502W23D,CRUISES,pc19003,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,OptiPlex 3070,9502W23,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL95B3W23D,CRUISES,pc21356,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,OptiPlex 3070,95B3W23,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL95CB1J3L,CRUISES,pc23211,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5420,95CB1J3,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL95DNL33L,CRUISES,pc01434,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 5400,95DNL33,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL95G9J23D,CRUISES,pt01194,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,OptiPlex 3070,95G9J23,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL95KYV23D,CRUISES,pc23672,No,5.00.9058.1018,DCC-Dallas,Dell Inc.,OptiPlex 3070,95KYV23,8/3/2022,Microsoft Windows 10 Enterprise,10.0.19044
PCL95QXV23D,CRUISES,pc20888,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,OptiPlex 3070,95QXV23,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL95R2W23D,CRUISES,pc05686,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,OptiPlex 3070,95R2W23,5/1/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL95WYV23D,CRUISES,pc19023,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,OptiPlex 3070,95WYV23,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL95YZV23D,CRUISES,pc19018,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,OptiPlex 3070,95YZV23,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL961ZV23D,CRUISES,pc19484,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,OptiPlex 3070,961ZV23,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL9642W23D,CRUISES,pc14230,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,OptiPlex 3070,9642W23,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL9672W23D,CRUISES,pc19483,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,OptiPlex 3070,9672W23,5/23/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL96BCWT2L,CRUISES,pc18952,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Latitude 7480,96BCWT2,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL96F2W23D,CRUISES,pc21717,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,OptiPlex 3070,96F2W23,5/5/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL96LZV23D,CRUISES,pc19017,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,OptiPlex 3070,96LZV23,5/17/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL96N3W23D,CRUISES,Pc17392,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,OptiPlex 3070,96N3W23,5/22/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL96NX3W3L,CRUISES,pc15418,Yes,5.00.9106.1000,DCC-Dallas,Dell Inc.,Precision 5570,96NX3W3,5/17/2023,Microsoft Windows 10 Enterprise,10.0.19044
PCL96Q2RV3L,CRUISES,NULL,Yes,5.00.9078.1006,Valencia,Dell Inc.,Latitude 5430,96Q2RV3,4/20/2023,Microsoft Windows 10 Enterprise,10.0.19044
